run_number,source_period,target,beam_type,group,classification_source,source_file,quality_status,reason_codes,nonzero_unmapped_strip_count,negative_net_bin_count,brem_reference_sum,brem_period_median,brem_ratio
2300,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2300.root,good,,0,0,482472.248,388541.06299999997,1.2417535595201685
2301,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2301.root,review,negative_net_flux,0,2,439646.54699999996,388541.06299999997,1.131531744947123
2302,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2302.root,review,negative_net_flux,0,2,105638.259,388541.06299999997,0.27188441341140823
2303,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2303.root,review,negative_net_flux,0,1,1157286.085,388541.06299999997,2.9785425408176227
2305,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2305.root,review,negative_net_flux,0,7,107499.504,388541.06299999997,0.27667475651087103
2306,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2306.root,review,negative_net_flux,0,1,286203.238,388541.06299999997,0.7366100143706047
2307,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2307.root,good,,0,0,373677.854,388541.06299999997,0.9617461050699808
2308,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2308.root,review,negative_net_flux,0,1,470438.9,388541.06299999997,1.210782964270626
2309,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2309.root,good,,0,0,317972.597,388541.06299999997,0.8183757838743547
2310,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2310.root,good,,0,0,449678.565,388541.06299999997,1.157351456054466
2311,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2311.root,review,negative_net_flux,0,1,420504.037,388541.06299999997,1.0822640823423084
2313,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2313.root,review,negative_net_flux,0,1,481679.346,388541.06299999997,1.2397128434273113
2315,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2315.root,good,,0,0,414382.544,388541.06299999997,1.0665090088560345
2316,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2316.root,good,,0,0,145938.582,388541.06299999997,0.37560658550007625
2317,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2317.root,good,,0,0,528568.695,388541.06299999997,1.3603933929629466
2318,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2318.root,review,negative_net_flux,0,1,469239.416,388541.06299999997,1.2076958156672364
2319,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2319.root,review,negative_net_flux,0,1,324194.424,388541.06299999997,0.8343890900406581
2320,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2320.root,review,negative_net_flux,0,3,398947.071,388541.06299999997,1.0267822605921064
2321,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2321.root,good,,0,0,371990.588,388541.06299999997,0.9574035370361872
2322,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2322.root,good,,0,0,332320.64900000003,388541.06299999997,0.8553038035004297
2338,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2338.root,review,negative_net_flux,0,1,221196.511,388541.06299999997,0.5693002157663836
2339,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2339.root,review,negative_net_flux,0,1,196409.304,388541.06299999997,0.5055046241019833
2340,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2340.root,good,,0,0,436306.597,388541.06299999997,1.12293561362908
2341,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2341.root,good,,0,0,401252.412,388541.06299999997,1.03271558712959
2342,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2342.root,review,negative_net_flux,0,1,354805.024,388541.06299999997,0.9131725261172717
2343,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2343.root,good,,0,0,434863.498,388541.06299999997,1.1192214656601176
2344,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2344.root,review,negative_net_flux,0,2,98351.313,388541.06299999997,0.2531297779457612
2345,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2345.root,good,,0,0,292599.794,388541.06299999997,0.7530730259004825
2346,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2346.root,good,,0,0,272462.063,388541.06299999997,0.7012439326136297
2347,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2347.root,good,,0,0,251926.838,388541.06299999997,0.6483917968793945
2348,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2348.root,good,,0,0,228745.462,388541.06299999997,0.5887291815022394
2349,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2349.root,good,,0,0,192028.525,388541.06299999997,0.4942296793994204
2350,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2350.root,review,negative_net_flux,0,3,93007.818,388541.06299999997,0.23937706167237208
2351,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2351.root,good,,0,0,433586.665,388541.06299999997,1.1159352415731667
2352,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2352.root,good,,0,0,256629.6,388541.06299999997,0.6604954390625117
2353,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2353.root,good,,0,0,336465.584,388541.06299999997,0.8659717492974481
2355,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2355.root,review,negative_net_flux,0,2,90094.513,388541.06299999997,0.23187899962069136
2356,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2356.root,good,,0,0,141806.514,388541.06299999997,0.3649717558939195
2357,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2357.root,review,negative_net_flux,0,1,292063.222,388541.06299999997,0.7516920341570179
2358,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2358.root,good,,0,0,269887.532,388541.06299999997,0.6946177835520052
2359,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2359.root,review,negative_net_flux,0,2,119542.41399999999,388541.06299999997,0.3076699617718398
2360,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2360.root,review,negative_net_flux,0,2,106141.002,388541.06299999997,0.27317833842442546
2361,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2361.root,good,,0,0,420180.871,388541.06299999997,1.0814323401385249
2363,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2363.root,good,,0,0,388541.06299999997,388541.06299999997,1.0
2364,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2364.root,good,,0,0,339560.211,388541.06299999997,0.8739364853181555
2366,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2366.root,good,,0,0,403789.81799999997,388541.06299999997,1.039246186444906
2367,1999_d2,D,VIS,D_VIS,manual,1999_d2/run2367.root,good,,0,0,272776.409,388541.06299999997,0.7020529745140477
2388,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2388.root,good,,0,0,2206006.592,800611.479,2.755402151809517
2389,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2389.root,good,,0,0,996593.201,800611.479,1.2447900475331555
2390,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2390.root,good,,0,0,2012319.208,800611.479,2.513477836357627
2391,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2391.root,good,,0,0,1887777.765,800611.479,2.3579199330965372
2392,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2392.root,good,,0,0,3313659.276,800611.479,4.138910523914684
2393,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2393.root,good,,0,0,2055136.188,800611.479,2.5669581837209705
2395,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2395.root,good,,0,0,2039365.598,800611.479,2.547260002501163
2396,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2396.root,good,,0,0,977221.794,800611.479,1.2205942827856955
2397,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2397.root,good,,0,0,1861559.16,800611.479,2.3251717079115224
2399,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2399.root,good,,0,0,3340324.925,800611.479,4.172217127304016
2400,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2400.root,good,,0,0,1047725.35,800611.479,1.3086564176030255
2401,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2401.root,good,,0,0,2717614.2,800611.479,3.3944232268495864
2402,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2402.root,good,,0,0,19966.854,800611.479,0.02493950502051195
2403,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2403.root,good,,0,0,2154413.661,800611.479,2.690960244151083
2404,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2404.root,good,,0,0,2135814.408,800611.479,2.6677289347234048
2406,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2406.root,good,,0,0,2439675.542,800611.479,3.0472652541121006
2407,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2407.root,good,,0,0,2511375.146,800611.479,3.136821307054979
2408,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2408.root,good,,0,0,2373936.1289999997,800611.479,2.9651537496878677
2409,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2409.root,good,,0,0,1502121.416,800611.479,1.876217685357469
2410,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2410.root,good,,0,0,1379252.49,800611.479,1.7227488315840147
2413,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2413.root,good,,0,0,1593056.593,800611.479,1.9897998402293704
2415,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2415.root,good,,0,0,1373290.938,800611.479,1.7153025831147244
2418,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2418.root,good,,0,0,1277426.801,800611.479,1.5955639339515388
2419,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2419.root,good,,0,0,1701430.714,800611.479,2.1251640260331564
2421,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2421.root,good,,0,0,1561232.953,800611.479,1.9500506724560713
2423,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2423.root,good,,0,0,1413041.529,800611.479,1.7649528717286853
2424,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2424.root,good,,0,0,783669.782,800611.479,0.9788390530933169
2425,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2425.root,good,,0,0,1264139.612,800611.479,1.5789676330633775
2426,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2426.root,good,,0,0,603315.692,800611.479,0.753568625762859
2427,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2427.root,good,,0,0,1740182.192,800611.479,2.1735663772565017
2430,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2430.root,good,,0,0,2188660.574,800611.479,2.733736189660603
2431,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2431.root,good,,0,0,1335793.5529999998,800611.479,1.668466650851005
2432,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2432.root,good,,0,0,1261529.722,800611.479,1.5757077622415654
2434,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2434.root,good,,0,0,754564.598,800611.479,0.9424853599931958
2435,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2435.root,good,,0,0,566363.686,800611.479,0.7074138965724222
2436,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2436.root,good,,0,0,930691.071,800611.479,1.162475302205853
2437,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2437.root,good,,0,0,1345038.427,800611.479,1.6800139172123958
2438,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2438.root,good,,0,0,1034371.115,800611.479,1.2919763732240965
2439,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2439.root,good,,0,0,1399853.1539999999,800611.479,1.7484799940021842
2441,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2441.root,good,,0,0,1681759.818,800611.479,2.100594185959704
2442,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2442.root,good,,0,0,1595592.6,800611.479,1.9929674278377414
2443,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2443.root,good,,0,0,1505827.537,800611.479,1.880846798350739
2444,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2444.root,good,,0,0,1552116.948,800611.479,1.9386643693126464
2446,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2446.root,good,,0,0,1467523.872,800611.479,1.833003785847542
2447,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2447.root,good,,0,0,2008504.286,800611.479,2.5087128259873475
2448,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2448.root,good,,0,0,1259913.715,800611.479,1.573689296303482
2449,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2449.root,good,,0,0,1207761.378,800611.479,1.50854866521343
2450,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2450.root,good,,0,0,1106921.697,800611.479,1.3825953362329944
2451,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2451.root,good,,0,0,1534476.247,800611.479,1.916630334749422
2452,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2452.root,good,,0,0,1460552.773,800611.479,1.824296567449041
2453,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2453.root,good,,0,0,1381906.068,800611.479,1.726063270696622
2454,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2454.root,good,,0,0,1893089.949,800611.479,2.3645550915214892
2455,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2455.root,good,,0,0,1174949.2410000002,800611.479,1.4675648199143545
2456,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2456.root,good,,0,0,1657155.217,800611.479,2.069861924875049
2457,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2457.root,good,,0,0,1354949.128,800611.479,1.6923928316546157
2459,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2459.root,good,,0,0,2081146.209,800611.479,2.5994458780424257
2460,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2460.root,good,,0,0,1792209.23,800611.479,2.2385505042202873
2461,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2461.root,good,,0,0,1163498.79,800611.479,1.45326268798102
2462,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2462.root,good,,0,0,1149415.398,800611.479,1.4356718934828063
2463,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2463.root,good,,0,0,1069483.372,800611.479,1.3358331725843264
2464,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2464.root,good,,0,0,541236.912,800611.479,0.6760294177595723
2465,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2465.root,good,,0,0,1506296.4,800611.479,1.8814324294743217
2467,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2467.root,good,,0,0,1377258.7689999999,800611.479,1.7202585837518323
2468,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2468.root,good,,0,0,1864897.963,800611.479,2.329342024085568
2469,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2469.root,good,,0,0,1664447.239,800611.479,2.0789699906363697
2470,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2470.root,good,,0,0,1521665.214,800611.479,1.9006287742721708
2473,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2473.root,good,,0,0,1390261.163,800611.479,1.7364991627855486
2474,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2474.root,good,,0,0,1320165.969,800611.479,1.648947090602482
2475,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2475.root,good,,0,0,1250660.535,800611.479,1.562131655371881
2476,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2476.root,good,,0,0,1153629.99,800611.479,1.4409361097856555
2477,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2477.root,good,,0,0,1495722.7489999998,800611.479,1.8682254604545832
2479,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2479.root,good,,0,0,962347.721,800611.479,1.202015891905542
2480,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2480.root,good,,0,0,912758.053,800611.479,1.1400761504694836
2481,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2481.root,good,,0,0,440459.123,800611.479,0.5501533946904601
2482,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2482.root,good,,0,0,815289.1140000001,800611.479,1.0183330309207321
2483,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2483.root,good,,0,0,772655.563,800611.479,0.9650817946865834
2484,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2484.root,good,,0,0,733719.522,800611.479,0.9164489159166802
2485,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2485.root,good,,0,0,695008.983,800611.479,0.8680976993586174
2487,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2487.root,good,,0,0,979763.061,800611.479,1.223768440372312
2488,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2488.root,good,,0,0,932846.158,800611.479,1.1651671034809132
2489,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2489.root,good,,0,0,879326.37,800611.479,1.0983184641548214
2490,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2490.root,good,,0,0,824152.179,800611.479,1.0294034005475456
2491,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2491.root,good,,0,0,782220.287,800611.479,0.9770285681851933
2492,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2492.root,good,,0,0,726576.049,800611.479,0.9075263945847071
2493,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2493.root,good,,0,0,686235.947,800611.479,0.8571397800305584
2494,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2494.root,good,,0,0,642298.895,800611.479,0.802260412006908
2495,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2495.root,good,,0,0,944013.7559999999,800611.479,1.1791159392057629
2496,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2496.root,good,,0,0,922297.03,800611.479,1.1519907647989143
2497,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2497.root,good,,0,0,881308.836,800611.479,1.100794653982222
2498,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2498.root,good,,0,0,807841.356,800611.479,1.0090304438415378
2499,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2499.root,good,,0,0,753893.884,800611.479,0.941647607828016
2500,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2500.root,good,,0,0,720888.154,800611.479,0.9004219561033797
2501,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2501.root,good,,0,0,687519.4,800611.479,0.8587428709600102
2502,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2502.root,good,,0,0,328497.566,800611.479,0.41030833883409756
2503,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2503.root,good,,0,0,928168.8080000001,800611.479,1.159324881476
2504,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2504.root,good,,0,0,880484.639,800611.479,1.0997651945982152
2505,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2505.root,good,,0,0,909281.013,800611.479,1.1357331700211608
2506,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2506.root,good,,0,0,846577.62,800611.479,1.0574137920897833
2507,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2507.root,good,,0,0,819807.093,800611.479,1.0239761913281284
2508,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2508.root,good,,0,0,388581.074,800611.479,0.48535536173595134
2509,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2509.root,good,,0,0,944139.585,800611.479,1.1792731053260352
2510,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2510.root,good,,0,0,893605.681,800611.479,1.1161539703579493
2511,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2511.root,good,,0,0,853467.342,800611.479,1.0660193669294116
2512,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2512.root,good,,0,0,695715.38,800611.479,0.8689800212070153
2513,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2513.root,good,,0,0,662638.143,800611.479,0.827665054000556
2514,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2514.root,good,,0,0,637556.704,800611.479,0.7963372006561
2516,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2516.root,good,,0,0,599663.333,800611.479,0.7490066639426737
2517,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2517.root,good,,0,0,912010.402,800611.479,1.1391423005065355
2518,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2518.root,good,,0,0,868323.292,800611.479,1.084575121361706
2520,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2520.root,good,,0,0,827436.925,800611.479,1.0335061970801445
2521,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2521.root,good,,0,0,756394.3929999999,800611.479,0.944770856826548
2523,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2523.root,good,,0,0,684268.145,800611.479,0.8546819062033458
2524,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2524.root,good,,0,0,653940.845,800611.479,0.8168017348649581
2525,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2525.root,good,,0,0,318383.529,800611.479,0.3976754485180195
2526,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2526.root,good,,0,0,899901.952,800611.479,1.1240182980189322
2527,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2527.root,good,,0,0,853815.628,800611.479,1.066454391918605
2528,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2528.root,good,,0,0,818177.0109999999,800611.479,1.021940145077535
2529,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2529.root,good,,0,0,755015.63,800611.479,0.943048719390145
2530,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2530.root,good,,0,0,724019.36,800611.479,0.9043329742215699
2531,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2531.root,good,,0,0,697475.5549999999,800611.479,0.8711785595070138
2532,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2532.root,good,,0,0,619523.037,800611.479,0.773812333759956
2533,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2533.root,good,,0,0,616796.512,800611.479,0.7704067805403024
2534,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2534.root,good,,0,0,872749.699,800611.479,1.0901039041934595
2535,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2535.root,good,,0,0,813649.179,800611.479,1.0162846778268588
2536,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2536.root,good,,0,0,748417.598,800611.479,0.9348074785722625
2539,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2539.root,good,,0,0,966438.372,800611.479,1.2071253002856333
2540,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2540.root,good,,0,0,622117.332,800611.479,0.7770527257204115
2541,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2541.root,good,,0,0,299531.041,800611.479,0.37412783710536834
2542,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2542.root,good,,0,0,885169.727,800611.479,1.105617081715612
2543,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2543.root,good,,0,0,850186.579,800611.479,1.0619215453442181
2544,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2544.root,good,,0,0,768074.963,800611.479,0.9593604178138444
2545,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2545.root,good,,0,0,733453.806,800611.479,0.9161170245973952
2546,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2546.root,good,,0,0,1046500.45,800611.479,1.3071264620226608
2547,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2547.root,good,,0,0,946527.194,800611.479,1.1822553371108984
2548,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2548.root,good,,0,0,590683.901,800611.479,0.7377909466621574
2549,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2549.root,good,,0,0,857934.576,800611.479,1.0715991445333748
2550,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2550.root,good,,0,0,815097.454,800611.479,1.018093638899724
2551,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2551.root,good,,0,0,784522.546,800611.479,0.9799041939542312
2552,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2552.root,good,,0,0,733456.188,800611.479,0.916119999823285
2553,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2553.root,good,,0,0,689888.617,800611.479,0.8617021303038298
2554,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2554.root,good,,0,0,643439.166,800611.479,0.8036846621331043
2555,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2555.root,good,,0,0,619992.799,800611.479,0.7743990877752578
2556,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2556.root,good,,0,0,589305.627,800611.479,0.7360694200089029
2558,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2558.root,good,,0,0,807484.763,800611.479,1.008585043033089
2559,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2559.root,good,,0,0,777357.713,800611.479,0.9709549930147828
2560,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2560.root,good,,0,0,726088.483,800611.479,0.9069174025669946
2561,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2561.root,good,,0,0,655139.286,800611.479,0.8182986419558942
2563,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2563.root,good,,0,0,613328.483,800611.479,0.7660750552391218
2564,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2564.root,good,,0,0,595395.042,800611.479,0.7436753751565932
2565,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2565.root,good,,0,0,667698.13,800611.479,0.8339852069495496
2566,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2566.root,good,,0,0,580543.034,800611.479,0.725124544460847
2567,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2567.root,good,,0,0,594506.093,800611.479,0.742565037591723
2568,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2568.root,good,,0,0,807740.166,800611.479,1.008904052948259
2569,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2569.root,good,,0,0,745002.687,800611.479,0.9305421000589975
2570,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2570.root,good,,0,0,728862.65,800611.479,0.910382462802535
2571,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2571.root,good,,0,0,680340.774,800611.479,0.8497764419388245
2573,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2573.root,good,,0,0,793738.195,800611.479,0.991414956966911
2574,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2574.root,good,,0,0,451350.898,800611.479,0.5637577149952405
2575,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2575.root,good,,0,0,621493.352,800611.479,0.7762733464379917
2576,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2576.root,good,,0,0,392002.127,800611.479,0.48962841188541084
2577,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2577.root,good,,0,0,336909.79099999997,800611.479,0.4208155888806585
2578,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2578.root,good,,0,0,344190.16500000004,800611.479,0.42990910576239694
2580,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2580.root,good,,0,0,503206.176,800611.479,0.6285273059393643
2581,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2581.root,good,,0,0,763365.48,800611.479,0.9534780602365057
2582,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2582.root,good,,0,0,468096.636,800611.479,0.5846739002351976
2583,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2583.root,good,,0,0,401663.529,800611.479,0.5016959405849338
2584,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2584.root,good,,0,0,635479.608,800611.479,0.7937428136725478
2585,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2585.root,good,,0,0,360377.933,800611.479,0.4501283611997774
2586,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2586.root,good,,0,0,586834.573,800611.479,0.7329829616394995
2587,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2587.root,good,,0,0,553226.69,800611.479,0.691005193544071
2588,2000_uv1,P,UV,P_UV,manual,2000_uv1/run2588.root,good,,0,0,401995.39,800611.479,0.5021104500051766
